template_id,median_z,mean_z,minchi2,mode_z,z_sigma68,z_sigma,z_mc
2,0.9499709223679081,0.9766480020334342,2.478614653320051,0.91,0.19005158931188365,0.18924909959669778,0.7709577801229863
2,0.942536692419525,0.9697512687103855,2.853399859518447,0.91,0.1950091955690325,0.19300461971800653,1.1111490016752883
2,0.9489065669302283,0.9761941316393716,2.3507722222932728,0.91,0.1901256653145006,0.1894963189478605,0.841002748908284
2,0.9462566212582564,0.9733738889481163,2.5594737444811244,0.91,0.1921068011718724,0.19091340233066095,1.009638171583337
23,0.4485244074329208,0.417350880938097,0.3943285832729089,0.55,0.14509165265129925,0.13139323720273624,0.5156510324446459
23,0.43725487745853453,0.41083968492460665,0.24560191017690158,0.55,0.14368660825165033,0.13004041037732594,0.4400567797727454
23,0.44162567000122727,0.4133854632625026,0.3005124069204612,0.55,0.143475952581725,0.12988252607638442,0.4674963341596381
23,0.44299119499411876,0.4139100786844415,0.3082235960177968,0.55,0.14516932786641534,0.13142319775776368,0.44279690762356566
23,0.4433833565476299,0.414162927616052,0.29278374209570757,0.55,0.14474139989763335,0.1310340145251771,0.25343079552498843
27,0.47878351628457755,0.44601414774577774,0.7193307740817545,0.55,0.14959842771912038,0.12974415864111444,0.43957412852383976
27,0.47997649142227394,0.4450072929740854,0.9073448989006465,0.55,0.15277431732100646,0.13246820723968775,0.22237946361438568
27,0.47913568514175636,0.4452868570263686,0.8061311274605032,0.55,0.1513840696967069,0.13129021810854727,0.4258789119248514
27,0.47657570648382563,0.44408156672724397,0.7917155182640272,0.55,0.1513117079186826,0.13115235919610288,0.1865881094317616
27,0.4778815912368535,0.44483175895935356,0.7916552912183761,0.55,0.15111022376229163,0.13101036097225574,0.13897258270727836
14,0.818986191933306,0.8449464789076422,0.33369805681832077,0.8,0.12638526223405533,0.1590306092934152,0.7833441940485617
14,0.8261250423337035,0.8522813515610038,0.2843831660637761,0.8,0.1256018250425951,0.15662019172438005,0.8212910566339646
14,0.8190644432276563,0.8423686270145311,0.19590836524912447,0.8,0.12031084524247482,0.1487067616480754,0.8012384380020398
15,0.8223457462880892,0.8492338669585845,0.35493897802109586,0.8,0.12696543477340339,0.1597794242402753,0.821909645031158
14,0.8212063053459814,0.8464180236061852,0.2693977532393319,0.8,0.1243022890248115,0.1548763619782115,0.961583859497533
44,0.5583841770408785,0.5486590093329458,4.786779751815061,0.65,0.18938355832121978,0.3276851243511343,0.6747589769953438
43,0.5586901031991698,0.5463741947975064,6.104374735648321,0.5800000000000001,0.1783420844023161,0.30370205041150944,0.5787429811595177
43,0.5553564419824827,0.5456343641491972,5.215396336785261,0.5800000000000001,0.18452880110949083,0.3175773527644446,0.2812983767938435
43,0.5612023330631877,0.5492688784964235,5.353556601632022,0.65,0.18582949337392923,0.3169725962996103,0.5939434193506196
43,0.5598865338816958,0.5477991521165327,5.636177473640544,0.5800000000000001,0.18308374434883823,0.3121998895690749,0.1917491811078575
23,0.9566311798799719,1.019162405786736,12.0684906214953,0.9400000000000001,0.17887638912212162,0.17428239550469948,0.8124256111702972
23,0.9572098280630089,1.0194872488637747,12.023034393195587,0.9400000000000001,0.17747244270863705,0.17345823811464012,0.9649090326646896
23,0.9585937825076284,1.0222174405362552,12.128063214350192,0.9400000000000001,0.1782981087540761,0.17407183825276654,0.9262132410660032
23,0.9558668548861271,1.0168504065763488,12.230458948538399,0.9400000000000001,0.17451120882772786,0.17124071195010926,0.9204987543303743
23,0.9551849749610165,1.0161806351670963,11.912962442010752,0.9400000000000001,0.17800437805148378,0.1737266884276025,1.2023346683506102
6,0.781168360980365,0.7873638650933681,10.397173268242113,0.78,0.012459709195167423,0.01303505027734213,0.7734176115654047
6,0.7835281806327064,0.7897662423991954,10.681878021166995,0.79,0.01328055340591372,0.013624971581807463,0.796947276796202
6,0.7813439532643139,0.787529122949689,10.233196283454163,0.78,0.012577863959381264,0.013117447409759139,0.7927226247372594
6,0.7803931147768194,0.7866328683642629,10.25676318152182,0.78,0.012315577153940549,0.012946599395599499,0.7848646331851744
6,0.7816359722670214,0.7878208742693568,10.243025403538923,0.78,0.01269653359945333,0.013201898414235698,0.7839871765995051
9,0.2241187849571113,0.2354161312535539,0.6736136825797985,0.23,0.08486183790867806,0.08986218137186727,0.11827561424510519
9,0.22433480998026903,0.23591628114302904,0.723884497333529,0.23,0.08514897207400207,0.09041427903302546,0.07289527711849587
9,0.22505768575249369,0.23551514410174287,0.6946034383331607,0.23,0.08422745855215358,0.08886717554480882,0.12524831711407156
9,0.2242642773880819,0.23537928878161513,0.5770729494573743,0.23,0.08469779493703587,0.08938174176099593,0.4598907826427032
9,0.2248644905553272,0.23612748569547112,0.7456604863838265,0.23,0.08497783041250656,0.0900889636413859,0.2371061044280315
3,0.8539078657261253,0.8578060569661166,1.3539568077922013,0.86,0.029960412955973403,0.029476684167882225,0.8091771723801607
3,0.8520108190063388,0.8557829941481101,1.0939609280012519,0.86,0.029879473899880327,0.02966694680194005,0.8948839880640079
3,0.8509636350940962,0.8550936776012773,1.1915789765653244,0.86,0.030032543333566752,0.02973440193714999,0.7967466624318351
3,0.8535786999672351,0.8572383837387478,1.2348104897218946,0.86,0.029870904227957185,0.0295375963166818,0.9032456048813612
3,0.852864910139709,0.8567050663090352,1.2224588424496687,0.86,0.02994320081434898,0.02958223619668438,0.7939843467071739
22,0.7714025932003816,0.792397170791901,0.21101366241828146,0.76,0.07689338727270317,0.0923478696710616,0.6603732818677714
22,0.7737968256113272,0.7951711518288812,0.14829809316540832,0.76,0.07801691005959355,0.09341021126753565,0.8891612104836898
22,0.7714716688655263,0.7922949884893077,0.13970809653199012,0.76,0.07724985643656845,0.09164830648563752,0.7148876438498276
22,0.7753105618623228,0.7970470571802555,0.19728939418803293,0.76,0.07788511134894377,0.09386697244980696,0.8443255054069211
22,0.7730919373389044,0.7943102721791412,0.17244756384206994,0.76,0.07752284482218597,0.09279483745690319,0.7336381414938683
0,0.9514328108670635,1.0436062823431962,6.702430014629818,0.8200000000000001,0.5330315386237098,0.5676241539749091,0.547215326430389
9,0.9269986213789422,1.0277154792763867,6.546429318394522,0.68,0.537678469088201,0.5749078761888949,1.0865767628505405
9,0.8755264007773512,0.9995943414180704,9.98458373855983,0.53,0.5534743300109867,0.5951860200221752,1.3981829687590697
9,0.8368918218386052,0.9891427546263578,11.15612233652008,0.52,0.5821360061109788,0.623953566714777,0.9575845298278824
9,0.820116929691591,0.9735893222907227,11.48687233204575,0.52,0.5631027561824391,0.6122706386746049,0.9168821040795242
19,0.6068128986917459,0.7217303933351102,0.0011577825590975976,0.49,0.3543139763102283,0.44763124085130973,0.40190980322599307
19,0.6032971474292864,0.7170133738985754,3.7669938637918676E-4,0.49,0.3500930223861275,0.4451796527884703,0.6992447222343103
19,0.5987079825674597,0.7102939261383141,0.0010341236006894405,0.49,0.34303919179823855,0.43832434289583755,0.5463623014448142
19,0.6006067022063268,0.7132352709217669,6.904023993890007E-4,0.49,0.34647665730504673,0.44218550972620085,1.157578881605951
19,0.5973577626286588,0.7089955141839411,0.0016570747314474943,0.49,0.34244266185505967,0.43804132407818,1.2146676483098888
9,0.8680045721280779,0.876959616690616,4.1808576823974875,0.87,0.10379766100380661,0.11578291070622827,0.9437635391770801
8,0.8760008585796205,0.8857626312787793,4.331427234387263,0.88,0.10551145203930073,0.11840992021028615,0.8566715674142287
9,0.8667001202625101,0.8756331839120935,4.392043923511551,0.87,0.10379925770264331,0.11548461741487911,0.7374694208960572
9,0.8761941477409506,0.886472519668282,3.8925770465051244,0.88,0.10656318706940543,0.1202881028414379,0.896873861239422
8,0.870986228310673,0.8802611982747027,4.21268433847689,0.88,0.10447885114043426,0.11671854662587688,0.9615861336007249
45,0.13810160982351508,0.13736682220589885,0.8711994670438798,0.14,0.035699392264118494,0.11322406329954317,0.14237263670263572
45,0.1376742970745824,0.1355067820985132,0.84648362203734,0.14,0.04251149037330216,0.11383825581207332,0.03299557966967202
45,0.1383355444349132,0.13836257502057253,0.7873199374334945,0.14,0.009814407532974509,0.10554349586685595,0.03141481942477271
45,0.13729913597526805,0.1339817989157452,0.9484962075521253,0.14,0.04770641499796552,0.12280679695668345,0.08508471902950306
45,0.1378635805122835,0.13631108627090463,0.8696252358158745,0.14,0.04077892084398409,0.11460014667299497,0.1525905804070628
15,0.5370305963985881,0.5127782421095122,0.1470352028572961,0.55,0.03660600762526364,0.08291435918373279,0.5732445976176112
15,0.5378420180493537,0.5142856343685513,0.0900513863471133,0.55,0.034953178735058765,0.08201353859612491,0.5486919262823992
15,0.5374972409334858,0.5137727393908219,0.11379658059740905,0.55,0.035445123993703975,0.08224253246730127,0.5187425869931429
15,0.5377307061442502,0.5142112964822995,0.12021352444207878,0.55,0.03489922880555507,0.08203257055085675,0.5717474827030998
15,0.5373705061083942,0.513398629862998,0.11981976795686933,0.55,0.03596207182218536,0.08255528911226002,0.5437154884112798
22,0.3981500011041839,0.3920144027245255,0.04882903601401267,0.49,0.11146515750300864,0.1001621381229289,0.38300370420749114
22,0.3967576474000608,0.39147118920347435,0.05770678986164057,0.49,0.11008623613832702,0.09898035397261885,0.5305633767305905
22,0.3963877012421574,0.39102822815021226,0.03989770141106419,0.49,0.11069246643564218,0.09964435358150406,0.3641870648827403
22,0.3981443693565319,0.39226142786536244,0.06466976244837497,0.49,0.1108337257462062,0.09950163231911457,0.23066357343099916
22,0.39713413104515405,0.39155697918008714,0.04817251298254632,0.49,0.11083167225873417,0.09964933112381111,0.4409663569078663
24,0.9682442392595563,1.024256630446705,2.7599130184127603,0.9400000000000001,0.18802296087556208,0.18866691624016482,1.2337180851938312
24,0.9744515289763012,1.0300703014602404,2.811914525114503,0.9400000000000001,0.1876965278636188,0.18825982145755937,1.1669370343513754
24,0.9717712518791074,1.027116388291087,2.726231526796994,0.9400000000000001,0.1864985357724388,0.18756275885091866,0.9415924471162496
24,0.9692014676073202,1.0259689794987084,2.9272301001731194,0.9400000000000001,0.18830791641566869,0.18842828107801052,0.967001767273713
24,0.9705219526538684,1.0267014014808027,2.8697371220371792,0.9400000000000001,0.186751653909549,0.18733610952658736,0.9754153255434038
9,0.44263600684447674,0.44428867064324734,1.894233814064762,0.48000000000000004,0.08608869200484273,0.09231775561701727,0.5124941300575508
9,0.43957073006814207,0.4412499525220136,2.246790843645101,0.47000000000000003,0.0844439771147256,0.09156861592138277,0.380392222878037
9,0.4423936252651778,0.4441781806625553,1.803005278788703,0.48000000000000004,0.08613399480014328,0.09254734152951742,0.4497939867552776
9,0.44097531825471237,0.4426017468675537,2.073215206731561,0.47000000000000003,0.08565514005734895,0.09246142119656284,0.5817908733267454
9,0.44094583304408713,0.4426125857601591,2.073847560773629,0.47000000000000003,0.08530492663976103,0.09204499017926558,0.3615355845595673
46,0.6006824410297774,0.6217956064090152,5.044184504048502,0.66,0.23009866247719957,0.45053403458933294,0.670113241118148
46,0.6015433556010383,0.6383215460336583,5.482972060916239,0.66,0.23476192758081116,0.4792427410670494,0.6585183053431629
46,0.6002156539417343,0.617467366939578,5.042999137187564,0.66,0.22870109830472268,0.4420422489884251,0.590183721025961
46,0.6027630221672162,0.6432943797631352,5.584916990355595,0.66,0.23575040046188236,0.4856883242028289,0.6698918317713475
46,0.600717689388921,0.6321274438459583,5.269370440773457,0.66,0.23328773355745444,0.47107951316533386,0.7013429879953935
25,0.41659852380524914,0.5291005813962281,0.5293302525181076,0.42000000000000004,0.13761332024995568,0.5014083963279942,0.557326423655969
25,0.4173304112875871,0.5326151001607501,0.37403844511803186,0.42000000000000004,0.13759095929274565,0.5184055675468875,0.4415252423962307
25,0.41609709053562566,0.5288935195782243,0.5310405292291165,0.42000000000000004,0.1361805813493378,0.5058739517435752,0.26994026599975535
25,0.4187335152210244,0.5364983691493473,0.2543865818649209,0.42000000000000004,0.14036085365051984,0.5265813247276757,0.4094629724148954
25,0.41769803334947697,0.5324387980882356,0.37552895979970913,0.42000000000000004,0.13824192826897547,0.5151731888162275,0.34702197461185974
14,1.1356357327877586,1.1341890601555182,14.345978037839274,0.9500000000000001,0.18206591069944877,0.1700927808332592,1.1827709314098243
14,1.1432989322761895,1.1394882586499946,13.350199245312808,0.9500000000000001,0.18357091363151995,0.170702847797122,1.0486039199106822
14,1.1310536414236447,1.1310549427116432,13.605628046465142,0.9400000000000001,0.18281635216041958,0.1718042096301575,1.191836781373319
14,1.1314109479648742,1.1318859022520538,13.708893212511441,0.9500000000000001,0.18181782408147962,0.17065852780552576,1.1996396005270904
14,1.1336658510956956,1.1335295012851114,13.70210093644539,0.9500000000000001,0.18148419252767045,0.169829364860982,1.16731717193656
6,0.5872617572562985,0.5925064803271185,1.7641556873095396,0.59,0.03858047616832294,0.03771216157774394,0.636682023789825
6,0.5878355271298675,0.59308325462638,1.835873706428174,0.59,0.03850650530149924,0.03763724664852258,0.6046462592186848
6,0.5861499406497528,0.5914135959959916,1.7161326826208096,0.59,0.03880218563974869,0.037848716706816,0.5635151591947498
6,0.5875743727047266,0.5927950241007183,1.9049442070845544,0.59,0.038430273996491515,0.03759593136923514,0.5734218510375815
6,0.5883599761952643,0.5935856947316609,1.7847524082026212,0.59,0.03847383531347498,0.03758046883775535,0.6137174334199924
9,0.6414426722789585,0.642704798515496,1.1960961402084536,0.64,0.0913117019532057,0.08951850845916803,0.5299607374721056
9,0.6431750847853175,0.6444371940913348,1.499132010445976,0.7000000000000001,0.09187128553626589,0.0902842735059388,0.384972897575205
9,0.6454747529386751,0.6466294631108542,1.6561657848174605,0.7000000000000001,0.09212209032457869,0.09060284452096763,0.6076945623950023
9,0.6413522393700716,0.6426511829653084,1.4500374881010316,0.64,0.09104964094831902,0.08918060683746026,0.7909313391458019
9,0.643259365929044,0.6441194768330071,1.5010751773347124,0.7000000000000001,0.0923998803467132,0.09099788748998595,0.6512484052415565
0,0.7871640466238227,0.7968229342563102,3.560814897910973,0.77,0.05129124411959274,0.05066577058506992,0.8098698993971165
0,0.7927691139210836,0.8017588223900752,3.537557310316174,0.78,0.051713955017492264,0.050889311560960014,0.8210003815172818
0,0.7912012958629873,0.8004212807544426,3.4922243926296233,0.78,0.05181422408699432,0.05099004491152977,0.8348717447644368
0,0.7882569113178494,0.7977870187204275,3.61211873966613,0.78,0.051233446973655394,0.05057263055871753,0.7255839068082706
0,0.7893900855058384,0.7988173873603839,3.5892772126192085,0.78,0.05157470985555507,0.05082181583032335,0.735423645697686
11,0.6134359256965706,0.6062703937025405,0.17442636282180501,0.62,0.053089531189352834,0.07160740021943052,0.3149137594672766
11,0.6171091034700696,0.6115605687149113,0.2368033482368901,0.63,0.05059773061672013,0.0687530999429736,0.6876627890199442
11,0.6223473921644597,0.6184594322383975,0.3315636022491617,0.63,0.048458477306725534,0.06476675518244074,0.646025721000654
11,0.6163948064675302,0.6104834926884269,0.2592995452021114,0.62,0.05121776546660206,0.06909359843867972,0.5533496982040957
11,0.6164609909296572,0.610579900763431,0.22363825855404684,0.62,0.051001754223564344,0.06928083899980592,0.5593280099738837
43,0.20197135060008442,0.953711909769001,0.04609601983702305,0.14,1.015256133944911,0.9509264954446578,1.6506441093505322
43,0.19127146049476293,0.9369288730801313,0.011781721870647743,0.08,1.0178311296049962,0.9538911696707644,0.2533683565826878
42,0.1691692134056792,0.8386353276167436,0.0058715854841011605,0.08,0.9999775722048366,0.9361725146204567,0.0575469265403519
43,0.17837285469703085,0.895080200440444,0.002762906946145449,0.08,1.016011070615918,0.9516660340387983,2.213117800634473
42,0.1717195436994571,0.8586549578909354,0.006433383038483953,0.08,1.0061015798317756,0.9423094876901491,0.23134799643406306
26,0.6420295260921043,0.6363872493607018,0.4150497640057438,0.63,0.05339638195162755,0.09548125789274624,0.5932228165999746
26,0.6409866481621382,0.6354436813289451,0.30981717018698873,0.63,0.05228116232708946,0.09292204941081443,0.612569210752943
26,0.6464863770166136,0.6431205607980143,0.34144427764158536,0.63,0.05214665825398146,0.09064532280506753,0.6199476266687399
26,0.6352055400470733,0.6265822109663316,0.3642737012651196,0.63,0.05430558729974322,0.09869164925174762,0.5855976024688462
26,0.6435323591876526,0.6388470818503384,0.34952245408180715,0.63,0.052413259074441776,0.09255226068745762,0.7139982489322302
0,0.8310077291114384,0.8597490546798924,21.924235111578724,0.8200000000000001,0.09811899252237366,0.13335300617866144,0.8962469466635894
0,0.8228764111143186,0.8498467568997178,21.509190893753868,0.79,0.09666089806304584,0.12983941456581938,0.9658917486003338
0,0.8291140896806232,0.8573340151221012,22.038408434114444,0.8200000000000001,0.09734269956036923,0.13212861377394036,0.8742143060723093
0,0.8296973576809491,0.8586336620941174,21.649822020170987,0.8200000000000001,0.09801141170414146,0.13358057090711617,0.8968116573140296
0,0.8277991914082398,0.855860862429406,21.841781100446426,0.8200000000000001,0.09683912702078196,0.13152910590724753,0.9241498198886627
46,1.6991354244338372,1.5307126395001727,13.00747678921374,0.09,0.36459873889527405,0.5920589426259911,1.7142052878906444
46,1.7382981273390468,1.5434823412342786,14.979857761253925,0.09,0.3726145738578517,0.6137106900397692,1.6635485034445778
46,1.6829963761746338,1.5352101989362015,13.584874337007989,0.09,0.35649168766153505,0.5655965169752546,2.1969113134002023
46,1.694381840912009,1.5283674804351501,12.025905736386278,0.09999999999999999,0.3640548227643774,0.5922124401950171,2.134064030004168
46,1.714737032146936,1.5550244225617296,12.451718759613073,0.09,0.3576200598333621,0.5762374749184768,1.6533266350913363
19,0.5749924781907535,0.5467520287443105,0.11851369753128438,0.6,0.13167923870062898,0.13790325091032563,0.6036905523423862
19,0.5785416767327707,0.5520492058994857,0.07663427188731475,0.6,0.12443005114867883,0.13518226935991717,0.537826895585422
19,0.5803077946510018,0.5532152330118878,0.10448246368696346,0.6,0.123985169925479,0.1361792422212129,0.625541006365683
19,0.5757115878570879,0.5481489054909536,0.09935750017984901,0.6,0.13040298562601393,0.13732491680386613,0.7232488192623804
19,0.5771932723946075,0.5500537353984517,0.0960941075026085,0.6,0.12731590642161214,0.13625385642500873,0.5531618267598392
9,0.7877415346653153,0.7908872146998598,3.6912896016669094,0.79,0.11470121216777357,0.12425830322582505,0.7100766267238973
9,0.7853166014696651,0.7877046157110774,4.0552831522646215,0.79,0.11174447709507018,0.11938999305858251,0.6176629893217496
9,0.790467820531325,0.7945723044990236,3.0923071898881176,0.79,0.11613942142567324,0.1271376749958356,0.8603213679609587
9,0.797495446792293,0.8009509741182312,3.6140220249026527,0.8300000000000001,0.11260976637500586,0.12357219370922998,0.7956069550642229
9,0.7924316244073468,0.7961576626127582,3.368893505477587,0.79,0.11485023653525439,0.12572223807793378,0.8641112315649732
21,0.4807374652150524,0.47038455763824105,0.39796456579591677,0.55,0.14208279425901388,0.15346493459679153,0.5169739586622223
21,0.48873852572265114,0.4760959312516221,0.42202183939139104,0.56,0.1448462893256835,0.1546220742754627,0.3178001249315273
21,0.48329185092981797,0.4721824887014107,0.3701998729634397,0.55,0.14325879085819263,0.1537825333428645,0.6566940228875412
21,0.48784746344706975,0.4756660207731769,0.4360213993376192,0.56,0.1444346945178708,0.15393616541308594,0.5954494119137567
22,0.4846523219922786,0.4738626513164317,0.5786777810144486,0.55,0.14234888659265602,0.16313159611222966,0.2793295959028198
12,0.9687755165863307,0.9769252466411361,0.24799807357464942,0.9500000000000001,0.07104174657425633,0.07476518580647587,0.993830421219798
12,0.9707562783714995,0.9783525028779115,0.12221084678674288,0.9600000000000001,0.07169866554257259,0.07603728260063114,1.0684668363501328
12,0.9755097631754419,0.9835521891969442,0.24298521228968184,0.9600000000000001,0.06818456506968079,0.07192880552028486,1.0320119121559066
12,0.9677212543832046,0.9749496667128101,0.15465919814823792,0.9500000000000001,0.06881587124860855,0.07186694390832966,0.9032075266241675
12,0.9703964630286704,0.9787116786684337,0.2472078697373945,0.9500000000000001,0.07217491610172239,0.07632636241104866,0.9532816630495908
2,0.9999311664570929,1.0631311570645432,2.8425421264880697,0.99,0.19010487858501518,0.17193683439912422,0.8559641942008602
2,0.9925216248237021,1.0495393108168967,2.935847188838352,0.99,0.18867555873705177,0.16783164862765582,1.4707538960323143
2,0.9994759478024247,1.0629367006264896,2.8976769437222174,0.99,0.19079897523960515,0.17267017659875802,1.252360466043943
2,0.9924082031012855,1.049532525201991,2.9640444873118668,0.99,0.18913218654137487,0.1678543454087144,0.8444049352263017
2,0.9965201284694883,1.0573711220533577,2.9421305180360378,0.99,0.19023599410059655,0.17071148612096743,0.955672149039877
26,1.3019317681660407,1.2893279457650821,0.014211829792486697,1.3,0.2932445897528796,0.36147984273331984,0.9720164639475437
24,1.188528431354564,1.177243272766083,0.1270888856526824,1.22,0.3030834305146398,0.3378426350463385,1.2094750446638514
41,1.3457693911636512,1.336431280591417,0.05319506160644494,1.3,0.3731022043871054,0.45472391358904535,1.9826806537820785
24,1.1867947233525917,1.1770972850589538,0.14558420405651873,1.22,0.2982482238986571,0.3300356056047189,0.9275040288922761
30,1.295196179179279,1.2796360094268378,0.013599341499102024,1.29,0.3649276717050139,0.43413180099010457,1.49517969749016
7,1.3329241456007956,1.3625921148656406,1.9848175562059396,1.33,0.08436833175946368,0.12400547541342255,1.6373882937106756
7,1.3328955746574658,1.3630077500856084,2.0768603906662975,1.33,0.08367744425048829,0.12462797703260169,1.3087963699442766
7,1.3350512888269708,1.36514729279321,2.076422131635809,1.33,0.08406106515814793,0.12436175175469712,1.3561470255516628
7,1.330823444292478,1.3602265548580836,1.9319213391009953,1.33,0.08432188447575462,0.12377428742701325,1.327780923527198
7,1.335709092326909,1.3663185388375316,2.136438770542327,1.33,0.08517831775152085,0.12563209255242402,1.2255691129901793
11,0.4027505790609659,0.4034315284801028,6.72093761642418,0.42000000000000004,0.05048278918915869,0.056048197324373376,0.39136614094076666
11,0.4026108282016255,0.40322391633876586,6.271356555377224,0.42000000000000004,0.051106130003000766,0.05650496397432479,0.41791929476566375
11,0.4022830907995851,0.4027530296375065,6.24342320662663,0.42000000000000004,0.05092231302335498,0.05631323445728774,0.3556498041586268
11,0.40277060752607874,0.4034582877782095,6.478501847650705,0.42000000000000004,0.05046930804557831,0.05605902553674015,0.4845399766857021
11,0.40266498521181465,0.40330592023270334,6.52038605295229,0.42000000000000004,0.05085158316961594,0.056318957679666326,0.46432625845616265
23,0.01118601338866066,0.01723358262060926,0.9963705955869955,0.01,0.006500663440108187,0.007839946141010789,0.006269081157080638
23,0.011217358815060089,0.0172213842916581,0.9437483153760695,0.01,0.0064775107240925955,0.007787116881249816,0.016379843835656337
23,0.011208520349641376,0.017229195250514844,0.9507479370913643,0.01,0.00648789642552941,0.007809714788778461,0.019013919364897547
23,0.011190235328548074,0.017226465173466744,0.9972362647658883,0.01,0.0064927886307550526,0.007823240895682966,0.01813643134401164
23,0.011200244943494041,0.01722804274804928,0.9716804566687642,0.01,0.006490188315754238,0.00781599443685391,0.006455752710726971
21,0.23980684128805263,0.2455902824370505,0.15791571353111067,0.2,0.06633232497678486,0.06568704760205155,0.22659376521803298
21,0.24164900505654915,0.24655784272170836,0.1770608786300727,0.29000000000000004,0.06710060076346992,0.0662401309049492,0.2814027299865883
21,0.24200155877587154,0.2468545101386588,0.17463410528216627,0.29000000000000004,0.06676025757874184,0.06601666898181469,0.26421283178749944
21,0.23941990644512068,0.24529230670193042,0.16010600221670757,0.2,0.0666870235279567,0.06592173227970957,0.24717816705399978
21,0.2405845664923548,0.24600161127797915,0.16621703621967754,0.2,0.06668135728583988,0.06593775106103443,0.2703702249676001
19,0.03923861652633442,0.046211004824661804,0.4573747140402702,0.05,0.017315626483974077,0.025174322017858672,0.06385511134127553
19,0.03860329007771415,0.0454546931627794,0.5366560392649262,0.05,0.017154714660797453,0.02454713192733754,0.052473890073891395
19,0.03857125430802914,0.045460878778744856,0.49956803490385937,0.05,0.017274198457079712,0.024733388883659904,0.04409831684611626
19,0.039256158041514486,0.046187059821155965,0.4936297782933252,0.05,0.017195478756450677,0.024974157753458247,0.055433683227249564
19,0.03892748890495489,0.04583885891551312,0.4947767677676893,0.05,0.017237359511658862,0.024859673567941942,0.01416161375129411
42,0.2731695505728896,0.3561448277926415,0.09373045130939772,0.27,0.161042084958282,0.26011660689495025,0.5582514333439653
42,0.2752084934359713,0.36247586541023985,0.1193852017104291,0.27,0.1638022350708217,0.25212302481485954,0.3249027268826557
39,0.26288114852433814,0.34214492359904747,0.028031963962462214,0.26,0.15837225364215313,0.29237198185685254,0.14018720564048698
42,0.27526217000884745,0.3610659066470218,0.1029352553340459,0.27,0.16301762295819522,0.2528700434332444,0.3433543526692864
42,0.275009554392258,0.3603570303553153,0.10831674077633124,0.27,0.16248663358023913,0.2536931213190559,0.2943845176856775
1,0.6647731725326491,0.6700075083966127,34.43551862018012,0.67,0.02363483046361159,0.02497084440245491,0.6928482206290175
1,0.6650562811591839,0.6704354862902469,33.81651572408009,0.67,0.024229894096955917,0.02569512750585317,0.6914596917488621
1,0.6648476853108326,0.6701344597718092,34.15192169964894,0.67,0.023736228097725576,0.02508575762060305,0.6274644172559715
1,0.6650184566958731,0.6703738968701242,34.48180788342188,0.67,0.024111481101501242,0.025583461953859757,0.665564732814358
1,0.6649180608704611,0.6702240078596577,34.00734180457357,0.67,0.023957070734592745,0.02535775412272534,0.6778410787668078
2,1.6405054309642906,0.8485509980753327,61.8961781874641,0.85,0.6889800433668716,0.005553626598625153,0.8454730777557898
2,1.6411921584905222,0.8485479359487715,62.14562902160833,0.85,0.6885113518302184,0.0055949272705385755,0.8473650604442116
2,1.6405716883584027,0.8485717327571997,61.80480851741777,0.85,0.68893482269539,0.005453396665800685,0.8531437776611499
2,1.6410940040630417,0.8485285681952262,62.22692985053072,0.85,0.6885783422269736,0.005684609328049715,0.8498389277757008
2,1.640806691319154,0.8485479026860782,62.006853135480924,0.85,0.6887744331746773,0.005580332289104142,0.8485723168076367
19,0.3676129652361498,0.3953917505705317,0.0029612743816542775,0.34,0.18137718463359886,0.18797924522936713,0.45200340157517843
18,0.3820528402065642,0.406242804727611,0.003945146675953026,0.36000000000000004,0.17894785459668616,0.18565142543316746,0.511013259859196
20,0.3728105193472017,0.3841846453075275,0.17874593726284616,0.39,0.1356950281973156,0.13922478037705024,0.1979497141920552
16,0.3952461658931326,0.4241913494683819,0.016398106417824465,0.36000000000000004,0.2092028200933625,0.21083125566528757,0.2966498259358436
16,0.3946215117595795,0.42118951972513363,0.022813258774274203,0.36000000000000004,0.1969655513937691,0.20063582431729915,0.2251351861108127
46,0.15564848045580273,0.16225912658728303,1.3454430195270106,0.16,0.004163635256647619,0.014759375684470102,0.16667273021839557
46,0.15568493929348318,0.16237201516723318,1.346200959838825,0.16,0.004216730778205238,0.015039362537202127,0.16264183180325512
46,0.15563798887830754,0.16218749880019373,1.3547765646217158,0.16,0.004164154336386575,0.014870340980092,0.15737069329318998
46,0.15570164160092165,0.16247552646670227,1.332677561646051,0.16,0.004218615003237169,0.014913627620527803,0.16458667077601188
46,0.15566702715470265,0.16231785056625578,1.3424485208670376,0.16,0.004189706482574537,0.014900153313403015,0.16045591248808727
0,0.5342282837579965,0.5468590752307765,24.566989433844242,0.53,0.045141685823222505,0.048810779880850134,0.47336060649734363
0,0.5312517878439773,0.5436597240255302,26.53520633013818,0.52,0.04429779647961668,0.048459051290038906,0.512341793343964
0,0.5315585322539755,0.5440105709071021,26.126034780948544,0.52,0.04435186331033647,0.048435198288999316,0.5537592434098637
0,0.5335217711548306,0.5460734145396342,25.256699728532794,0.53,0.044596266512803184,0.0483926439537452,0.5130232592069791
0,0.5321172106095173,0.5446136165341762,25.764939255232207,0.52,0.044606081761025373,0.04857091495260872,0.63716935372019
19,0.3906025709927342,0.3894195346034366,25.292904790056014,0.4,0.04138620564122905,0.0626290640188099,0.4431561605619245
