template_id,median_z,mean_z,minchi2,mode_z,z_sigma68,z_sigma,z_mc,concentration_i,concentration_cal_i,asymmetry_i,clumpiness_i,gini_i,m20_i,mag_sersic_i,mag_cal_i,re_sersic_i,re_cal_i,n_sersic_i,n_sersic_cal_i,ellipticity_sersic_i,ellipticity_sersic_cal_i
18,0.5373563061049075,0.5166443411025552,0.14645284957987315,0.55,0.03884248361523168,0.08546737256084648,0.48131910884445894,1.7374198,-0.5088301,0.0384072,0.053767,0.492504,-1.57685,21.059736,-0.04806328,1.926655,-0.56744504,0.89411163,0.09071165,0.6372055,-0.0659945
18,0.5367717389353672,0.5156481635864342,0.16371894483381766,0.55,0.039383755357140365,0.08595472314226599,0.5263960153538378,1.7374198,-0.5088301,0.0384072,0.053767,0.492504,-1.57685,21.059736,-0.04806328,1.926655,-0.56744504,0.89411163,0.09071165,0.6372055,-0.0659945
18,0.5363601939288352,0.514842602088118,0.14880329391871783,0.55,0.03986210265659104,0.0865473517391116,0.5061552884463427,1.7374198,-0.5088301,0.0384072,0.053767,0.492504,-1.57685,21.059736,-0.04806328,1.926655,-0.56744504,0.89411163,0.09071165,0.6372055,-0.0659945
18,0.5377879572020576,0.5174830905152026,0.16423420011324197,0.55,0.03829950341833682,0.08482064963311645,0.5646878488543273,1.7374198,-0.5088301,0.0384072,0.053767,0.492504,-1.57685,21.059736,-0.04806328,1.926655,-0.56744504,0.89411163,0.09071165,0.6372055,-0.0659945
18,0.5371765763800105,0.51635972508493,0.15733649570120178,0.55,0.03898869679845543,0.08556409986087803,0.2824292333761328,1.7374198,-0.5088301,0.0384072,0.053767,0.492504,-1.57685,21.059736,-0.04806328,1.926655,-0.56744504,0.89411163,0.09071165,0.6372055,-0.0659945
6,0.36262319263125214,0.3886274413935006,0.22009127301680564,0.34,0.10444915514696657,0.09278292054923012,0.37636507793001056,2.18011,0.12083006,0.132487,0.012933,0.439614,-1.65222,20.084373,-0.04002571,3.3141065,-0.14529347,0.61368,0.020879984,0.114937544,-0.024462461
6,0.36248630447125896,0.3891488592504426,0.2793989169631459,0.34,0.10478489846381397,0.09309571978099873,0.4933850545593769,2.18011,0.12083006,0.132487,0.012933,0.439614,-1.65222,20.084373,-0.04002571,3.3141065,-0.14529347,0.61368,0.020879984,0.114937544,-0.024462461
6,0.3625090609990098,0.3887433134979288,0.24367849458758428,0.34,0.10449776011228781,0.09284857298539748,0.47831816401352684,2.18011,0.12083006,0.132487,0.012933,0.439614,-1.65222,20.084373,-0.04002571,3.3141065,-0.14529347,0.61368,0.020879984,0.114937544,-0.024462461
6,0.3626343563400151,0.38891337298802675,0.2559277180916979,0.34,0.10455304940978258,0.0928589504475178,0.4709869991189825,2.18011,0.12083006,0.132487,0.012933,0.439614,-1.65222,20.084373,-0.04002571,3.3141065,-0.14529347,0.61368,0.020879984,0.114937544,-0.024462461
6,0.3625602072071792,0.3888361571413218,0.24853237963816355,0.34,0.10454274391820964,0.09287171406832322,0.3361417855976245,2.18011,0.12083006,0.132487,0.012933,0.439614,-1.65222,20.084373,-0.04002571,3.3141065,-0.14529347,0.61368,0.020879984,0.114937544,-0.024462461
35,0.2418688794748046,0.2723851356191206,0.011839116690680385,0.3,0.15914762878805477,0.13165801423253418,0.18077465553319058,1.8741251,-0.511485,0.0623564,0.0,0.457412,-1.53778,20.695126,-0.050174713,1.970176,-0.35622406,1.3799505,0.09905058,0.29820058,-0.05559942
35,0.24327169388203004,0.27340420060661236,0.011972249312748318,0.3,0.15988923612822015,0.13229080680042238,0.1441472736764563,1.8741251,-0.511485,0.0623564,0.0,0.457412,-1.53778,20.695126,-0.050174713,1.970176,-0.35622406,1.3799505,0.09905058,0.29820058,-0.05559942
35,0.24269667274838685,0.2733190825021287,0.01673554897570284,0.3,0.16027814396760465,0.13249048800604113,0.08627046221135373,1.8741251,-0.511485,0.0623564,0.0,0.457412,-1.53778,20.695126,-0.050174713,1.970176,-0.35622406,1.3799505,0.09905058,0.29820058,-0.05559942
35,0.24362046781116536,0.2737554326015477,0.010733686382081942,0.3,0.1600600178762707,0.1325230876525814,0.28699026719195336,1.8741251,-0.511485,0.0623564,0.0,0.457412,-1.53778,20.695126,-0.050174713,1.970176,-0.35622406,1.3799505,0.09905058,0.29820058,-0.05559942
35,0.24299913058702302,0.2734398922155455,0.012601411997820833,0.3,0.16012790785892544,0.1324662084960737,0.2942733553753824,1.8741251,-0.511485,0.0623564,0.0,0.457412,-1.53778,20.695126,-0.050174713,1.970176,-0.35622406,1.3799505,0.09905058,0.29820058,-0.05559942
0,0.8387236684224548,0.8438192307780128,27.847016376858846,0.8400000000000001,0.01461659680062688,0.014178352949201698,0.8377233333938677,1.5319949,-0.511485,0.0405792,0.138492,0.473067,-1.48959,20.820326,-0.050174713,1.834976,-0.35622406,0.15625058,0.09905058,0.42820057,-0.05559942
0,0.8395488842173902,0.8446022846094614,29.10813655914353,0.8400000000000001,0.014664750816796746,0.01416780194397266,0.839281788288958,1.5319949,-0.511485,0.0405792,0.138492,0.473067,-1.48959,20.820326,-0.050174713,1.834976,-0.35622406,0.15625058,0.09905058,0.42820057,-0.05559942
0,0.8393918349066188,0.844453933423603,28.692076290710247,0.8400000000000001,0.014659645039860447,0.014169534736768574,0.8565740756954571,1.5319949,-0.511485,0.0405792,0.138492,0.473067,-1.48959,20.820326,-0.050174713,1.834976,-0.35622406,0.15625058,0.09905058,0.42820057,-0.05559942
0,0.8388244204958886,0.8439177244083013,28.210093688851885,0.8400000000000001,0.014625211737638422,0.014176515211245603,0.8392385421203775,1.5319949,-0.511485,0.0405792,0.138492,0.473067,-1.48959,20.820326,-0.050174713,1.834976,-0.35622406,0.15625058,0.09905058,0.42820057,-0.05559942
0,0.8391525567585191,0.8442292395392743,28.450969896694005,0.8400000000000001,0.01465150922263958,0.014176030650150117,0.8520825433398896,1.5319949,-0.511485,0.0405792,0.138492,0.473067,-1.48959,20.820326,-0.050174713,1.834976,-0.35622406,0.15625058,0.09905058,0.42820057,-0.05559942
13,0.5822576950651762,0.587123673477846,0.031524543732302845,0.59,0.018461368476054563,0.019745265645728694,0.6289276992506472,2.13641,0.17237997,0.111095,0.15357,0.451947,-1.5971,19.941992,-0.021507263,2.3713658,-0.8302343,0.98582625,0.08062625,0.63348186,-0.03181815
13,0.5823939313180903,0.5872540317616282,0.025187161467329133,0.59,0.018514081022970974,0.019761022874182615,0.5757474431479414,2.13641,0.17237997,0.111095,0.15357,0.451947,-1.5971,19.941992,-0.021507263,2.3713658,-0.8302343,0.98582625,0.08062625,0.63348186,-0.03181815
13,0.5819974683212287,0.5868287011877868,0.025745580645889277,0.59,0.018451803305936487,0.01989445945168477,0.6012371016342832,2.13641,0.17237997,0.111095,0.15357,0.451947,-1.5971,19.941992,-0.021507263,2.3713658,-0.8302343,0.98582625,0.08062625,0.63348186,-0.03181815
13,0.5826372030247531,0.5875332808943612,0.033588501954000094,0.59,0.018517181685509698,0.019622635050552076,0.5853492600907043,2.13641,0.17237997,0.111095,0.15357,0.451947,-1.5971,19.941992,-0.021507263,2.3713658,-0.8302343,0.98582625,0.08062625,0.63348186,-0.03181815
13,0.5823615236756085,0.5872243889674986,0.02703306650619197,0.59,0.018498864009686644,0.019751904463561728,0.5947348587408753,2.13641,0.17237997,0.111095,0.15357,0.451947,-1.5971,19.941992,-0.021507263,2.3713658,-0.8302343,0.98582625,0.08062625,0.63348186,-0.03181815
11,0.6310085623003947,0.6368603166336779,6.667849931447563,0.63,0.023753712235418722,0.022472157550083777,0.6607853813196077,1.5688051,-0.511485,0.126513,0.0,0.495124,-1.52122,20.964987,-0.06441307,1.2858214,-0.22137856,1.4077576,0.08695769,0.33207864,-0.083521366
11,0.6311501380070816,0.6369842837105084,6.734706923974045,0.63,0.023746960811620144,0.02247377800804012,0.6625689890345517,1.5688051,-0.511485,0.126513,0.0,0.495124,-1.52122,20.964987,-0.06441307,1.2858214,-0.22137856,1.4077576,0.08695769,0.33207864,-0.083521366
11,0.6317806513307634,0.637532400631286,6.732937415929882,0.63,0.02367418879549149,0.022458592025364512,0.6545970368437717,1.5688051,-0.511485,0.126513,0.0,0.495124,-1.52122,20.964987,-0.06441307,1.2858214,-0.22137856,1.4077576,0.08695769,0.33207864,-0.083521366
11,0.630548017970444,0.6364631703512821,6.689593806053381,0.63,0.023805833072488458,0.02249238600725415,0.6520115929126864,1.5688051,-0.511485,0.126513,0.0,0.495124,-1.52122,20.964987,-0.06441307,1.2858214,-0.22137856,1.4077576,0.08695769,0.33207864,-0.083521366
11,0.6310976258853815,0.6369388677975378,6.7083003830985035,0.63,0.02374398269136141,0.022469042208021886,0.6156254154368569,1.5688051,-0.511485,0.126513,0.0,0.495124,-1.52122,20.964987,-0.06441307,1.2858214,-0.22137856,1.4077576,0.08695769,0.33207864,-0.083521366
12,0.09016795225428184,0.10475948351968457,1.3921160899699316,0.09,0.030224237654906595,0.045048825108837086,0.07730970550788328,3.3070402,0.6089301,0.0687474,0.0222881,0.550145,-1.82588,19.47505,-0.030649185,4.156322,-0.9842782,2.2661247,-0.1104753,0.381684,-0.03231597
12,0.08997928050144735,0.10451068042886676,1.4534830561151466,0.09,0.030029848919820468,0.044938611930297565,0.11793863464338986,3.3070402,0.6089301,0.0687474,0.0222881,0.550145,-1.82588,19.47505,-0.030649185,4.156322,-0.9842782,2.2661247,-0.1104753,0.381684,-0.03231597
12,0.0901539862167619,0.1047511322878509,1.4011963148041104,0.09,0.030223660602670642,0.04505313313995058,0.11442805122804232,3.3070402,0.6089301,0.0687474,0.0222881,0.550145,-1.82588,19.47505,-0.030649185,4.156322,-0.9842782,2.2661247,-0.1104753,0.381684,-0.03231597
12,0.08999161209722753,0.10448565958977762,1.4373035174830875,0.09,0.029989025473504682,0.04488982480301479,0.08575587061510945,3.3070402,0.6089301,0.0687474,0.0222881,0.550145,-1.82588,19.47505,-0.030649185,4.156322,-0.9842782,2.2661247,-0.1104753,0.381684,-0.03231597
12,0.0900790324087061,0.10463491310074696,1.4191248023107619,0.09,0.03012332534149821,0.04498488536108036,0.058427049565517336,3.3070402,0.6089301,0.0687474,0.0222881,0.550145,-1.82588,19.47505,-0.030649185,4.156322,-0.9842782,2.2661247,-0.1104753,0.381684,-0.03231597
12,0.5801087170894214,0.5844569904670709,1.2412582634660794,0.5800000000000001,0.01830243163345524,0.023467280234770144,0.5847830437714125,2.0283399,-0.22869015,0.0351777,0.206075,0.464588,-1.62963,19.0749,-0.041999817,1.6334312,-0.56596875,2.0654793,0.14377928,0.76545304,-0.036246955
12,0.5802939374389725,0.5846663914662401,1.2225717944711505,0.59,0.018310941399230507,0.023317242177163855,0.5941588663308341,2.0283399,-0.22869015,0.0351777,0.206075,0.464588,-1.62963,19.0749,-0.041999817,1.6334312,-0.56596875,2.0654793,0.14377928,0.76545304,-0.036246955
12,0.5804523536608681,0.5848323957739553,1.207646113833107,0.59,0.018255352270077685,0.023145010626757712,0.5828872530405106,2.0283399,-0.22869015,0.0351777,0.206075,0.464588,-1.62963,19.0749,-0.041999817,1.6334312,-0.56596875,2.0654793,0.14377928,0.76545304,-0.036246955
12,0.5799177266458102,0.5842598772559471,1.2506475265854533,0.5800000000000001,0.018346542391380727,0.023645148804809026,0.5838139219475322,2.0283399,-0.22869015,0.0351777,0.206075,0.464588,-1.62963,19.0749,-0.041999817,1.6334312,-0.56596875,2.0654793,0.14377928,0.76545304,-0.036246955
12,0.5802803090526683,0.5846523191810589,1.2213918062170706,0.59,0.018309580308429163,0.023323642885140314,0.5455676648740823,2.0283399,-0.22869015,0.0351777,0.206075,0.464588,-1.62963,19.0749,-0.041999817,1.6334312,-0.56596875,2.0654793,0.14377928,0.76545304,-0.036246955
11,0.7603523963854918,0.7656596254162317,0.49513376540198806,0.77,0.0202235821103926,0.020472041372813256,0.7715005165636295,1.722155,-0.511485,0.101134,0.0,0.436738,-1.42888,21.09026,-0.056440353,2.202799,-0.07600093,0.44129795,0.08959794,0.05488801,-0.050211966
11,0.7598371617207943,0.7651604310014231,0.4938295396123067,0.76,0.02009581351319567,0.02044308627491641,0.7531391373597598,1.722155,-0.511485,0.101134,0.0,0.436738,-1.42888,21.09026,-0.056440353,2.202799,-0.07600093,0.44129795,0.08959794,0.05488801,-0.050211966
11,0.76065879517224,0.765953452249444,0.47345768317700276,0.77,0.020278712680241562,0.020469216677590354,0.7724190613265058,1.722155,-0.511485,0.101134,0.0,0.436738,-1.42888,21.09026,-0.056440353,2.202799,-0.07600093,0.44129795,0.08959794,0.05488801,-0.050211966
11,0.7597151590538915,0.7650479815126497,0.5413214050122406,0.76,0.020114304936551086,0.0204397642808766,0.7531050474180921,1.722155,-0.511485,0.101134,0.0,0.436738,-1.42888,21.09026,-0.056440353,2.202799,-0.07600093,0.44129795,0.08959794,0.05488801,-0.050211966
11,0.7601860550072579,0.7654976148349927,0.5005494458637259,0.77,0.020168446198386536,0.02045620720730124,0.7761773912581588,1.722155,-0.511485,0.101134,0.0,0.436738,-1.42888,21.09026,-0.056440353,2.202799,-0.07600093,0.44129795,0.08959794,0.05488801,-0.050211966
0,0.6733172235238518,0.6744979731737838,10.62580555387467,0.62,0.05399419487118229,0.04828357161368584,0.6055656992337503,1.8187001,-0.17640996,0.0667421,0.0400686,0.516464,-1.7196,21.12242,-0.07698059,1.4927812,-0.36301887,1.8525232,0.06932318,0.70755816,-0.12564182
0,0.671082329364385,0.6735656075134129,11.01088383224669,0.62,0.053885557310928645,0.048244736013281525,0.6160512295799596,1.8187001,-0.17640996,0.0667421,0.0400686,0.516464,-1.7196,21.12242,-0.07698059,1.4927812,-0.36301887,1.8525232,0.06932318,0.70755816,-0.12564182
0,0.6702808702332893,0.6732471476843831,10.623389412088727,0.62,0.053666395100593456,0.04804553880084726,0.706745696414349,1.8187001,-0.17640996,0.0667421,0.0400686,0.516464,-1.7196,21.12242,-0.07698059,1.4927812,-0.36301887,1.8525232,0.06932318,0.70755816,-0.12564182
0,0.6746107455778396,0.675007866022727,11.047803188289436,0.62,0.05420068652149557,0.0484772734651367,0.7253417916306385,1.8187001,-0.17640996,0.0667421,0.0400686,0.516464,-1.7196,21.12242,-0.07698059,1.4927812,-0.36301887,1.8525232,0.06932318,0.70755816,-0.12564182
0,0.6716741150168503,0.6738136922262539,10.711551348462308,0.62,0.05389922065818642,0.04823270140250189,0.6197500199564069,1.8187001,-0.17640996,0.0667421,0.0400686,0.516464,-1.7196,21.12242,-0.07698059,1.4927812,-0.36301887,1.8525232,0.06932318,0.70755816,-0.12564182
1,0.7930648611305975,0.8015291771233258,2.851378142378053,0.79,0.033530030818522294,0.033994793371275304,0.8171882194654774,2.000895,-0.511485,0.0765963,0.0,0.490236,-1.72964,20.860966,-0.020133972,2.4881084,-0.11539149,3.5248678,-0.1840322,0.12940514,-0.06979483
1,0.7926838905255434,0.8011322599285892,2.8431597362050525,0.79,0.03330812400406974,0.03379928300656557,0.780939071407349,2.000895,-0.511485,0.0765963,0.0,0.490236,-1.72964,20.860966,-0.020133972,2.4881084,-0.11539149,3.5248678,-0.1840322,0.12940514,-0.06979483
1,0.7927138310351605,0.8011905079661548,2.9171618406439848,0.79,0.03334541532712004,0.03385431555861003,0.7599277351101821,2.000895,-0.511485,0.0765963,0.0,0.490236,-1.72964,20.860966,-0.020133972,2.4881084,-0.11539149,3.5248678,-0.1840322,0.12940514,-0.06979483
1,0.7931691690020156,0.8016063099213826,2.7786365763176946,0.79,0.03354023754465052,0.03398125300402229,0.819879723623457,2.000895,-0.511485,0.0765963,0.0,0.490236,-1.72964,20.860966,-0.020133972,2.4881084,-0.11539149,3.5248678,-0.1840322,0.12940514,-0.06979483
1,0.7927931893845332,0.801244239719215,2.8460360844123898,0.79,0.03337238515960589,0.03385997742613569,0.8168910363799662,2.000895,-0.511485,0.0765963,0.0,0.490236,-1.72964,20.860966,-0.020133972,2.4881084,-0.11539149,3.5248678,-0.1840322,0.12940514,-0.06979483
34,0.8441522762431249,0.8518661862819594,2.34066124803212,0.85,0.05714800425575961,0.04932216862001625,0.8670526326872784,1.5765649,-0.511485,0.162611,0.0374088,0.431628,-1.35804,21.100824,-0.050174713,2.170876,-0.35622406,0.15955058,0.09905058,0.4391006,-0.05559942
34,0.846077652083877,0.8538985748428711,2.3863724270122475,0.85,0.057853911925260126,0.04971272958642875,0.819622132835296,1.5765649,-0.511485,0.162611,0.0374088,0.431628,-1.35804,21.100824,-0.050174713,2.170876,-0.35622406,0.15955058,0.09905058,0.4391006,-0.05559942
34,0.8460016887883375,0.8538427811517623,2.3182360406335647,0.85,0.057626216849613665,0.04953397006882587,0.8491939074485911,1.5765649,-0.511485,0.162611,0.0374088,0.431628,-1.35804,21.100824,-0.050174713,2.170876,-0.35622406,0.15955058,0.09905058,0.4391006,-0.05559942
34,0.8440091640876513,0.8517021397208089,2.403585228524207,0.85,0.05736131825178786,0.049467202406826775,0.7842784925463302,1.5765649,-0.511485,0.162611,0.0374088,0.431628,-1.35804,21.100824,-0.050174713,2.170876,-0.35622406,0.15955058,0.09905058,0.4391006,-0.05559942
34,0.8450273299525153,0.8527919450938702,2.358704435621803,0.85,0.05750878946253818,0.04949704915307785,0.7702365662181133,1.5765649,-0.511485,0.162611,0.0374088,0.431628,-1.35804,21.100824,-0.050174713,2.170876,-0.35622406,0.15955058,0.09905058,0.4391006,-0.05559942
37,0.1458483774934142,0.1555059001988833,0.09021232144459645,0.16,0.02252572818695122,0.06643922223823766,0.11376335751035217,2.1631649,0.23233485,0.103919,0.0,0.438373,-1.54456,20.923136,-0.040763855,2.5372732,-0.5370269,0.7686902,0.10729021,0.5121534,-0.050046653
37,0.1456490957370616,0.15502269648875666,0.08523044132471114,0.16,0.02254136160853138,0.06556829519006237,0.13193843658857782,2.1631649,0.23233485,0.103919,0.0,0.438373,-1.54456,20.923136,-0.040763855,2.5372732,-0.5370269,0.7686902,0.10729021,0.5121534,-0.050046653
37,0.14555935134507797,0.15472774298893366,0.07626468904800277,0.16,0.022575379885884927,0.0649732460278705,0.1540499196237957,2.1631649,0.23233485,0.103919,0.0,0.438373,-1.54456,20.923136,-0.040763855,2.5372732,-0.5370269,0.7686902,0.10729021,0.5121534,-0.050046653
37,0.14589980923039378,0.15588811937429883,0.09250247385989496,0.16,0.022487337504919797,0.06742768029856362,0.12060943483417617,2.1631649,0.23233485,0.103919,0.0,0.438373,-1.54456,20.923136,-0.040763855,2.5372732,-0.5370269,0.7686902,0.10729021,0.5121534,-0.050046653
37,0.14566326567268045,0.15525550853753034,0.08488067080725159,0.16,0.02252578169382262,0.06629352817864351,0.1641865804659171,2.1631649,0.23233485,0.103919,0.0,0.438373,-1.54456,20.923136,-0.040763855,2.5372732,-0.5370269,0.7686902,0.10729021,0.5121534,-0.050046653
0,0.5016092200559658,0.5097765879964528,0.4366121874882083,0.5,0.01840706350917007,0.01892164860383569,0.479978344121468,2.0253148,-0.511485,0.168793,0.0730364,0.502501,-1.60474,20.725609,-0.060892105,1.5159318,-0.03666818,1.655175,0.09887493,-0.002868235,99.0
0,0.5017227492535221,0.5098550534958883,0.44774103763211315,0.5,0.01831036432664665,0.01884060304599083,0.5142330751805609,2.0253148,-0.511485,0.168793,0.0730364,0.502501,-1.60474,20.725609,-0.060892105,1.5159318,-0.03666818,1.655175,0.09887493,-0.002868235,99.0
0,0.5017880908387079,0.5099824978426076,0.3754615488269337,0.5,0.018649650649666533,0.019151134006565356,0.4981532268185545,2.0253148,-0.511485,0.168793,0.0730364,0.502501,-1.60474,20.725609,-0.060892105,1.5159318,-0.03666818,1.655175,0.09887493,-0.002868235,99.0
0,0.5013967838454587,0.509500491906791,0.536999465448389,0.5,0.01798512722684234,0.01854088144917982,0.4857536786291149,2.0253148,-0.511485,0.168793,0.0730364,0.502501,-1.60474,20.725609,-0.060892105,1.5159318,-0.03666818,1.655175,0.09887493,-0.002868235,99.0
0,0.5012129388441042,0.5094007610497677,0.4770647795567129,0.5,0.01823468635763706,0.018761743395728853,0.49577765916346167,2.0253148,-0.511485,0.168793,0.0730364,0.502501,-1.60474,20.725609,-0.060892105,1.5159318,-0.03666818,1.655175,0.09887493,-0.002868235,99.0
2,0.11391469100302531,0.1469256422514295,5.259379908864503,0.11,0.021691140423881747,0.11303496649079955,0.1332463396273319,2.7394698,0.5810199,0.0821794,0.0666976,0.4001,-1.62899,18.242815,-0.038484573,8.597412,-2.510088,0.49023917,0.009039164,0.7053815,-0.0074185133
3,0.11390802002915536,0.14583910717435772,5.280729348251043,0.11,0.02163519949732489,0.11081524053297309,0.11346302390789872,2.7394698,0.5810199,0.0821794,0.0666976,0.4001,-1.62899,18.242815,-0.038484573,8.597412,-2.510088,0.49023917,0.009039164,0.7053815,-0.0074185133
3,0.11390652257674566,0.14544710519743065,5.328011360435994,0.11,0.02157612878066381,0.11002745737183825,0.12048587578703679,2.7394698,0.5810199,0.0821794,0.0666976,0.4001,-1.62899,18.242815,-0.038484573,8.597412,-2.510088,0.49023917,0.009039164,0.7053815,-0.0074185133
2,0.11391887392732067,0.14741923881977642,5.209477099000651,0.11,0.021757847800210624,0.11399316416025704,0.12947759015999066,2.7394698,0.5810199,0.0821794,0.0666976,0.4001,-1.62899,18.242815,-0.038484573,8.597412,-2.510088,0.49023917,0.009039164,0.7053815,-0.0074185133
3,0.11391126211234141,0.14634739447242892,5.270971356378141,0.11,0.021659909375538106,0.11185996092279177,0.08702438820525175,2.7394698,0.5810199,0.0821794,0.0666976,0.4001,-1.62899,18.242815,-0.038484573,8.597412,-2.510088,0.49023917,0.009039164,0.7053815,-0.0074185133
0,0.5418440599218838,0.554637605659681,4.9748001163479785,0.53,0.03775089947404042,0.03734271245742962,0.6037015513825987,2.86229,0.24790001,0.0725381,0.0297857,0.49267,-1.85353,20.677866,0.15566635,4.122647,-2.771253,1.215886,-0.96841395,0.6956826,-0.09471744
0,0.540813438145544,0.5537472995091786,5.017822909368078,0.53,0.037191052210073294,0.03687274979463956,0.5116213212317547,2.86229,0.24790001,0.0725381,0.0297857,0.49267,-1.85353,20.677866,0.15566635,4.122647,-2.771253,1.215886,-0.96841395,0.6956826,-0.09471744
0,0.5407317982463832,0.5536559184525126,4.579205403393644,0.53,0.036847024311237264,0.0366795538816277,0.6359363078672399,2.86229,0.24790001,0.0725381,0.0297857,0.49267,-1.85353,20.677866,0.15566635,4.122647,-2.771253,1.215886,-0.96841395,0.6956826,-0.09471744
0,0.5420397292883276,0.5548634544016113,5.337342830552188,0.53,0.037937177970677916,0.03744120230194905,0.5099800324015952,2.86229,0.24790001,0.0725381,0.0297857,0.49267,-1.85353,20.677866,0.15566635,4.122647,-2.771253,1.215886,-0.96841395,0.6956826,-0.09471744
0,0.5412474734830788,0.5541349504678592,4.938561826230398,0.53,0.037372941992783626,0.037041530456818766,0.555092473640232,2.86229,0.24790001,0.0725381,0.0297857,0.49267,-1.85353,20.677866,0.15566635,4.122647,-2.771253,1.215886,-0.96841395,0.6956826,-0.09471744
5,0.6659796315766265,0.6661070664950117,0.14618860981681792,0.7000000000000001,0.0462740851699972,0.04281282873937898,0.674460671566141,2.75426,0.084769964,0.0859755,0.0,0.50843,-1.74794,20.406017,0.086717606,3.7767625,-1.3199377,4.787502,-1.3220983,0.12468818,-0.050011843
5,0.6673454748352378,0.667056370210197,0.13338162419404398,0.7000000000000001,0.04607522381849272,0.04270002972003,0.7066620195851305,2.75426,0.084769964,0.0859755,0.0,0.50843,-1.74794,20.406017,0.086717606,3.7767625,-1.3199377,4.787502,-1.3220983,0.12468818,-0.050011843
5,0.6663834316675146,0.6663618795537835,0.13000595784524194,0.7000000000000001,0.046133465501192183,0.042723864291590995,0.6844556578431511,2.75426,0.084769964,0.0859755,0.0,0.50843,-1.74794,20.406017,0.086717606,3.7767625,-1.3199377,4.787502,-1.3220983,0.12468818,-0.050011843
5,0.6666295066806491,0.6665834157274632,0.14913676049582136,0.7000000000000001,0.04626585127306415,0.04282074297814925,0.7020624084758265,2.75426,0.084769964,0.0859755,0.0,0.50843,-1.74794,20.406017,0.086717606,3.7767625,-1.3199377,4.787502,-1.3220983,0.12468818,-0.050011843
5,0.6667635684586408,0.6666665672355927,0.14173479590681382,0.7000000000000001,0.04621642073862575,0.0427903693579168,0.6933477792708188,2.75426,0.084769964,0.0859755,0.0,0.50843,-1.74794,20.406017,0.086717606,3.7767625,-1.3199377,4.787502,-1.3220983,0.12468818,-0.050011843
6,0.770531810432947,0.7757212975241369,7.982550738137434,0.78,0.02140462923685038,0.020954615341652737,0.7548785843381897,1.9555651,-0.511485,0.0530751,0.0605069,0.498067,-1.62837,21.197733,-0.16156769,0.85314727,0.10014725,1.1126382,-0.100661755,0.19670561,-0.17779437
6,0.7746039110565547,0.7795324972409943,8.03089568431551,0.78,0.021430625948591853,0.020802840728828424,0.8038676905800669,1.9555651,-0.511485,0.0530751,0.0605069,0.498067,-1.62837,21.197733,-0.16156769,0.85314727,0.10014725,1.1126382,-0.100661755,0.19670561,-0.17779437
6,0.7730559241444847,0.7780533830910674,7.975154103073692,0.78,0.02139544879317301,0.0208154141040236,0.7323308428844165,1.9555651,-0.511485,0.0530751,0.0605069,0.498067,-1.62837,21.197733,-0.16156769,0.85314727,0.10014725,1.1126382,-0.100661755,0.19670561,-0.17779437
6,0.7734232117347488,0.7784119609517866,7.943923290828934,0.78,0.02146860005566148,0.020867662803791584,0.7840960362613147,1.9555651,-0.511485,0.0530751,0.0605069,0.498067,-1.62837,21.197733,-0.16156769,0.85314727,0.10014725,1.1126382,-0.100661755,0.19670561,-0.17779437
6,0.7733338782293195,0.7783253445613869,7.967586736333033,0.78,0.02147802510394392,0.020880238064062008,0.781160585002198,1.9555651,-0.511485,0.0530751,0.0605069,0.498067,-1.62837,21.197733,-0.16156769,0.85314727,0.10014725,1.1126382,-0.100661755,0.19670561,-0.17779437
24,0.535420097334746,0.49035416564414913,0.5074809353436649,0.56,0.1407772174211127,0.1180639437339121,0.5234715308052419,2.1285253,-0.511485,0.0857397,0.0,0.555494,-1.80531,20.878048,0.013847351,2.39249,-0.6820102,2.3580089,-0.33879113,0.4930032,-0.09249681
24,0.5347373943984064,0.48871568888922307,0.46406776465209987,0.56,0.14211404652582676,0.1193107754793283,0.5280422201105273,2.1285253,-0.511485,0.0857397,0.0,0.555494,-1.80531,20.878048,0.013847351,2.39249,-0.6820102,2.3580089,-0.33879113,0.4930032,-0.09249681
24,0.5347788207889879,0.4894780831046299,0.4990525744515253,0.56,0.14102509785438222,0.11829364284210922,0.5595355639735261,2.1285253,-0.511485,0.0857397,0.0,0.555494,-1.80531,20.878048,0.013847351,2.39249,-0.6820102,2.3580089,-0.33879113,0.4930032,-0.09249681
24,0.5354296441630907,0.4898952994839253,0.48076862547077326,0.56,0.1414977759879608,0.11872979976112759,0.5476474560897027,2.1285253,-0.511485,0.0857397,0.0,0.555494,-1.80531,20.878048,0.013847351,2.39249,-0.6820102,2.3580089,-0.33879113,0.4930032,-0.09249681
24,0.5348664087105233,0.48930986540976196,0.49092394620765845,0.56,0.14141576664469904,0.11867029317434824,0.5753600777250572,2.1285253,-0.511485,0.0857397,0.0,0.555494,-1.80531,20.878048,0.013847351,2.39249,-0.6820102,2.3580089,-0.33879113,0.4930032,-0.09249681
13,0.5488775657090837,0.5305864747315522,5.41974695639874,0.56,0.02528158087378002,0.07991741874707319,0.5487128507657788,2.966285,0.78217506,0.114955,0.0490742,0.466084,-1.72777,19.357853,-0.041347504,3.9060814,-0.5963185,1.4275916,0.3501916,0.29765606,-0.048943937
13,0.5492690540002324,0.5314404029584597,5.472841018579857,0.56,0.024950289989087215,0.07909554693465483,0.5582440447660133,2.966285,0.78217506,0.114955,0.0490742,0.466084,-1.72777,19.357853,-0.041347504,3.9060814,-0.5963185,1.4275916,0.3501916,0.29765606,-0.048943937
